,Date,AdjClose,Open,High,Low,Close,Volume,avg7,avg10,avg50,avg100,avg200,avg253,SPD_OPEN/CLOSE,SPD_HIGH/LOW,Adj_Close_Returns,Close_Returns,Log_Returns,pos_string,count_pos_string,macd,signal,hist,MACD_1DAY_strategy,MACD_9DAY_strategy,MACD_CONVERGENCE_strategy,RSI,RSI_strategy,OBV,OBV_EMA,OBV_strategy,TSF,TSF_strategy,WILLR,WILLR_strategy,STOCH_K,STOCH_D,STOCH_K_strategy,STOCH_D_strategy,EMA,TEMA,upperband,middleband,lowerband,MOM,stok,stod,CCI,direction
2251,2008-12-12 00:00:00,1540.719971,1482.550049,1543.040039,1478.030029,1540.719971,1869900000,1526.861433,1502.828003,1601.814597,1944.600302,2155.342258,2214.288348,58.169922,65.01001,2.177889866,2.177889878,0.021545127,1,1,-24.13282731,-45.18917281,21.0563455,0,0,0,49.78995154,0,129209000000.0,138315000000.0,-1,1547.675603,0,-40.89686173,0,66.16364971,73.75999304,0,0,1535.220391,3611297370.0,1623.467962,1485.640951,1347.813939,1539.719971,20.58209938,9.778245726,57.44367553,1
2252,2008-12-15 00:00:00,1508.339966,1544.160034,1544.160034,1491.359985,1508.339966,1677890000,1535.829991,1513.855005,1593.033596,1936.8826,2151.590957,2209.702775,-35.820068,52.800049,-2.101615186,-2.101615194,-0.021240135,0,0,-22.94684228,-40.7407067,17.79386443,0,0,0,47.51770187,0,127532000000.0,138261000000.0,-1,1544.060873,0,-62.18687835,0,51.14453949,62.87593626,0,0,1521.780178,3517218349.0,1610.562176,1481.433332,1352.304489,1507.339966,4.755946021,1.265305798,46.86251645,-1
2253,2008-12-16 00:00:00,1589.890015,1526.060059,1589.890015,1526.0,1589.890015,2180960000,1547.341413,1527.864001,1587.572197,1929.6762,2148.239007,2205.56898,63.829956,63.890015,5.406609297,5.406609308,0.052655155,1,1,-15.25073225,-35.64271181,20.39197956,0,0,0,53.29837408,0,129712000000.0,138219000000.0,-1,1561.267031,0,-8.567309791,-1,62.78298338,60.03039086,0,0,1555.835096,3758832780.0,1621.393997,1484.911429,1348.428862,1588.890015,81.00977569,35.4492737,117.0399442,1
2254,2008-12-17 00:00:00,1579.310059,1568.880005,1598.329956,1560.050049,1579.310059,2111370000,1548.422852,1536.557007,1584.060798,1922.827101,2144.771507,2201.635582,10.430054,38.279907,-0.665452073,-0.665452069,-0.006676761,0,0,-9.891203993,-30.49241025,20.60120626,0,0,0,52.49059736,0,127601000000.0,138166000000.0,-1,1583.169463,0,-15.52368423,-1,71.24070921,61.72274403,0,0,1567.572578,3844603529.0,1631.801369,1489.542858,1347.284348,1578.310059,54.4057215,46.72381441,105.9414061,-1
2255,2008-12-18 00:00:00,1552.369995,1583.170044,1591.699951,1535.380005,1552.369995,2092320000,1549.141427,1547.238,1580.301599,1915.1546,2141.430857,2197.510443,-30.800049,56.319946,-1.705812189,-1.705812221,-0.017205288,0,0,-7.728488014,-25.9396258,18.21113779,0,0,0,50.39612814,0,125509000000.0,138103000000.0,-1,1596.428463,0,-33.23691219,0,80.89069793,71.63813017,-1,0,1559.971286,3788910520.0,1637.534878,1492.833333,1348.131789,1551.369995,22.59744957,52.67098225,80.58923437,-1
2256,2008-12-19 00:00:00,1564.319946,1572.75,1593.349976,1557.050049,1564.319946,2651440000,1548.975708,1552.738989,1578.685598,1907.500599,2138.190007,2193.412854,-8.430054,36.299927,0.769787564,0.769787553,0.007668398,1,1,-4.992706022,-21.75024185,16.75753582,0,0,0,51.32394034,0,128160000000.0,138053000000.0,-1,1588.372062,0,-25.37975913,0,75.28654815,75.8059851,0,0,1562.145616,3804786060.0,1640.832396,1501.304757,1361.777118,1563.319946,27.23618448,34.74645185,82.625402,1
2257,2008-12-22 00:00:00,1532.349976,1562.170044,1563.790039,1503.660034,1532.349976,1629320000,1552.471418,1548.799988,1576.342397,1899.568599,2135.005056,2189.031391,-29.820068,60.130005,-2.043697696,-2.043697652,-0.020648702,0,0,-5.342701201,-18.46873372,13.12603252,0,0,0,48.69953961,0,126531000000.0,137996000000.0,-1,1574.796018,0,-64.23637141,0,59.04898575,71.74207728,0,0,1547.247796,3696896405.0,1624.275215,1511.601423,1398.927631,1531.349976,-7.061438426,14.25739854,32.61925417,-1
2258,2008-12-23 00:00:00,1521.540039,1539.369995,1548.439941,1512.540039,1521.540039,1331050000,1549.731428,1546.219995,1569.888198,1891.674399,2131.333956,2184.405106,-17.829956,35.899902,-0.705448279,-0.705448309,-0.007079483,0,0,-6.418359583,-16.05865889,9.640299307,0,0,0,47.80933779,0,125200000000.0,137932000000.0,-1,1562.89658,0,-79.80771872,0,43.52538358,59.28697249,0,0,1534.393918,3605464375.0,1615.392275,1518.134283,1420.876291,1520.540039,-6.263236016,4.637170012,3.860290017,-1
2259,2008-12-24 00:00:00,1524.900024,1525.150024,1527.22998,1516.150024,1524.900024,490990000,1552.097151,1542.162,1564.805999,1884.067799,2127.739106,2179.707083,-0.25,11.079956,0.220827929,0.220827906,0.002205845,1,1,-6.919935158,-14.23091414,7.310978986,0,0,0,48.1267372,0,125691000000.0,137872000000.0,-1,1542.763739,0,-84.31859456,1,23.8791051,42.15115814,0,0,1529.646971,3572083484.0,1615.717727,1520.652379,1425.58703,1523.900024,2.843114226,-3.493853405,-26.69587338,1
2260,2008-12-26 00:00:00,1530.23999,1531.199951,1532.130005,1518.969971,1530.23999,592760000,1543.575718,1544.397998,1562.844199,1875.871898,2124.072255,2174.987044,-0.959961,13.160034,0.35018465,0.350184662,0.003495729,1,2,-6.808067635,-12.74634484,5.938277207,0,0,0,48.66111147,0,126284000000.0,137814000000.0,-1,1532.749791,0,-96.02324289,1,13.28348128,26.89598998,1,0,1529.943481,3574162505.0,1615.53423,1523.771903,1432.009575,1529.23999,28.95388583,8.511254681,-16.50265734,1
2261,2008-12-29 00:00:00,1510.319946,1529.540039,1530.920044,1493.449951,1510.319946,1186240000,1533.719988,1541.357996,1558.696399,1867.191396,2120.561405,2170.37649,-19.220093,37.470093,-1.301759467,-1.301759471,-0.013103066,0,0,-8.231900658,-11.84345601,3.611555347,0,0,0,46.72732126,0,125097000000.0,137751000000.0,-1,1527.331095,0,-122.3411543,1,-0.89433059,12.0894186,1,1,1520.131713,3505793170.0,1614.58942,1522.734759,1430.880097,1509.319946,0.077195413,10.62473182,-29.72369106,-1
2262,2008-12-30 00:00:00,1550.699951,1521.180054,1550.699951,1517.26001,1550.699951,1374180000,1533.48141,1545.593994,1555.484597,1859.141096,2117.429855,2165.934751,29.519897,33.439941,2.673606012,2.67360602,0.026384897,1,1,-6.032431547,-10.68125111,4.648819566,0,0,0,50.9799894,0,126472000000.0,137694000000.0,-1,1531.184266,0,-66.99018436,0,4.881806145,5.75698561,1,1,1535.415832,3612677656.0,1615.936506,1523.455235,1430.973965,1549.699951,68.54578515,32.52562213,15.77183655,1
2263,2008-12-31 00:00:00,1577.030029,1550.869995,1586.810059,1548.880005,1577.030029,1521220000,1535.297137,1544.307996,1551.624597,1850.770396,2113.973705,2161.684751,26.160034,37.930054,1.697947956,1.697947948,0.016836939,1,2,-2.140050011,-8.973010893,6.832960882,0,0,0,53.58202714,0,127993000000.0,137646000000.0,-1,1545.639001,0,-29.95771335,0,26.90364933,10.29704163,0,1,1556.222931,3761646265.0,1608.229644,1531.977144,1455.724644,1576.030029,61.47169919,43.36489325,81.78154094,1
2264,2009-01-02 00:00:00,1632.209961,1578.869995,1636.030029,1571.97998,1632.209961,1438410000,1549.562849,1549.597986,1550.335195,1842.692996,2111.084955,2157.821431,53.339966,64.050049,3.498977864,3.498977888,0.034391551,1,3,5.335742605,-6.111260193,11.4470028,1,0,0,58.54794928,0,129431000000.0,137605000000.0,-1,1565.351191,0,-3.51109033,-1,66.51367066,32.76637538,0,0,1594.216446,4044122873.0,1619.021392,1540.66333,1462.305268,1631.209961,69.65732934,66.55827123,178.6679893,1
2265,2009-01-05 00:00:00,1628.030029,1621.47998,1640.459961,1604.630005,1628.030029,1816580000,1564.775705,1557.163989,1550.580796,1834.667195,2107.934554,2153.96906,6.550049,35.829956,-0.256090316,-0.256090338,-0.002564188,0,0,10.79859706,-2.729288743,13.5278858,0,0,0,58.04139698,0,127615000000.0,137556000000.0,-1,1585.544385,0,-10.97759789,-1,85.18453281,59.53395093,-1,0,1611.123238,4174239407.0,1630.686748,1547.122855,1463.558962,1627.030029,54.66116541,61.93006464,163.3262579,-1
2266,2009-01-06 00:00:00,1652.380005,1642.369995,1665.630005,1636.25,1652.380005,2137640000,1582.98713,1565.969995,1551.550195,1826.904794,2104.562704,2150.600404,10.01001,29.380005,1.495671158,1.495671183,0.014845963,1,1,16.89799849,1.196168704,15.70182979,0,1,0,60.20158908,0,129752000000.0,137517000000.0,-1,1604.123174,0,-9.573697693,-1,91.9792047,81.22580272,-1,-1,1631.751621,4336740711.0,1639.07187,1556.971424,1474.870977,1651.380005,53.05782227,59.125439,194.273193,1
2267,2009-01-07 00:00:00,1599.060059,1621.630005,1625.369995,1588.199951,1599.060059,2020170000,1592.818569,1572.641003,1552.490796,1818.358695,2100.852755,2147.041511,-22.569946,37.170044,-3.226857389,-3.226857372,-0.032800683,0,0,17.23071902,4.403078766,12.82764025,0,0,0,53.68393171,0,127732000000.0,137468000000.0,-1,1617.05759,0,-48.09966328,0,77.11634705,84.76002819,0,-1,1615.40584,4207635977.0,1642.314058,1561.245233,1480.176409,1598.060059,-1.286625391,35.4774541,87.74278506,-1
2268,2009-01-08 00:00:00,1617.01001,1590.25,1617.01001,1584.280029,1617.01001,1968160000,1608.060006,1582.188,1554.712996,1810.003595,2097.316004,2143.78657,26.76001,32.729981,1.122531394,1.122531383,0.011162778,1,1,18.72694096,7.267851204,11.45908975,0,0,0,55.43318779,0,129700000000.0,137429000000.0,-1,1632.958043,0,-35.13004785,0,69.0655304,79.38702738,0,0,1616.207925,4213910530.0,1647.810146,1563.400949,1478.991751,1616.01001,16.80395548,22.85838412,81.48009747,1
2269,2009-01-09 00:00:00,1571.589966,1617.050049,1617.26001,1569.869995,1571.589966,1907390000,1611.044294,1586.856995,1553.155396,1801.549695,2093.769803,2140.217558,-45.460083,47.390015,-2.80889071,-2.808890713,-0.028490947,0,0,16.06253081,9.026787125,7.035743685,0,0,0,50.26048695,0,127793000000.0,137382000000.0,-1,1629.90177,0,-67.94799278,0,49.60743203,65.26310316,0,0,1593.898945,4041705583.0,1648.717565,1564.555711,1480.393856,1570.589966,-24.08106239,-2.854577433,47.79651134,-1
2270,2009-01-12 00:00:00,1538.790039,1573.449951,1573.459961,1528.0,1538.790039,1763590000,1605.581438,1587.712,1550.786997,1793.093994,2090.157854,2136.463685,-34.659912,45.459961,-2.087053714,-2.08705373,-0.021091405,0,0,11.17546283,9.456522266,1.718940561,0,0,0,46.85986358,0,126029000000.0,137325000000.0,-1,1618.941554,1,-91.64735772,1,35.09153388,51.2548321,0,0,1566.344492,3835568900.0,1648.155517,1563.284761,1478.414005,1537.790039,-29.57528626,-12.28413105,-31.41023505,-1
2271,2009-01-13 00:00:00,1546.459961,1537.420044,1557.949951,1527.469971,1546.459961,1965570000,1593.331438,1591.326001,1547.745796,1784.667793,2086.494653,2132.932143,9.039917,30.47998,0.498438493,0.498438501,0.004972004,1,1,7.831053327,9.131428478,-1.300375151,0,0,0,47.75012963,0,127995000000.0,137279000000.0,-1,1605.393296,0,-86.10550757,1,18.09971398,34.26622663,1,0,1556.402227,3762947412.0,1646.723136,1565.121902,1483.520668,1545.459961,-6.621043733,-20.09246413,-48.8212513,1
2272,2009-01-14 00:00:00,1489.640015,1521.709961,1528.650024,1485.26001,1489.640015,1919980000,1573.561436,1585.220007,1543.119597,1775.760394,2082.129103,2129.024396,-32.069946,43.390014,-3.674194465,-3.674194446,-0.037433933,0,0,0.588901413,7.422923065,-6.834021652,0,0,0,42.12043824,0,126075000000.0,137223000000.0,-1,1573.244955,1,-127.1603744,1,-1.637746573,17.18450043,1,1,1523.021121,3525835428.0,1649.907163,1562.689523,1475.471883,1488.640015,-28.79543864,-21.66392288,-120.9869655,-1
2273,2009-01-15 00:00:00,1511.839966,1489.459961,1521.579956,1456.719971,1511.839966,2507870000,1553.484288,1578.701001,1538.829797,1766.731694,2077.881304,2125.444356,22.380005,64.859985,1.490289664,1.490289652,0.01479294,1,1,-3.320924083,5.274153636,-8.595077718,-1,0,0,44.85598595,0,128583000000.0,137180000000.0,-1,1549.081873,0,-106.7615319,1,-6.675804629,3.262054258,1,1,1517.430543,3487125436.0,1649.670202,1562.85619,1476.042177,1510.839966,10.68826372,-8.242739549,-101.7527332,1
2274,2009-01-16 00:00:00,1529.329956,1532.469971,1538.819946,1490.349976,1529.329956,2235070000,1543.522845,1568.413,1533.813997,1758.369093,2073.711453,2122.024356,-3.140015,48.46997,1.156867832,1.156867816,0.011502273,1,2,-4.951119492,3.22909901,-8.180218502,0,0,0,46.98199294,0,130818000000.0,137148000000.0,-1,1531.285378,0,-94.61992547,1,-9.513943929,-5.942498377,1,1,1523.38025,3528331836.0,1647.025803,1559.972377,1472.918952,1528.329956,38.90149341,6.931439499,-63.68514892,1
2275,2009-01-20 00:00:00,1440.859985,1520.76001,1521.849976,1440.859985,1440.859985,1989610000,1518.358555,1549.695996,1528.998396,1749.157993,2069.060853,2118.44317,-79.900025,80.989991,-5.784884443,-5.784884462,-0.059589555,0,0,-13.22934866,-0.062590525,-13.16675814,0,-1,0,38.82750342,0,128828000000.0,137107000000.0,-1,1484.739324,0,-156.0360594,1,-19.13917225,-11.77630693,1,1,1482.120117,3249158089.0,1653.557552,1553.379517,1453.201482,1439.859985,-28.00889284,7.193621432,-120.7357065,-1
2276,2009-01-21 00:00:00,1507.069946,1466.400024,1507.52002,1444.900024,1507.069946,2120080000,1509.14141,1535.16499,1526.965796,1740.404093,2064.772053,2115.150877,40.669922,62.619996,4.595169663,4.595169669,0.044927185,1,1,-14.28267266,-2.906606951,-11.3760657,0,0,0,46.33459762,0,130948000000.0,137076000000.0,-1,1466.500071,0,-100.2846588,1,-16.98021455,-15.21111024,1,1,1494.595032,3331950810.0,1653.326838,1551.222371,1449.117904,1506.069946,49.88002905,20.25754321,-91.12046726,1
2277,2009-01-22 00:00:00,1465.48999,1470.849976,1492.469971,1444.079956,1465.48999,2286190000,1498.669974,1521.807983,1523.327595,1730.942594,2060.355703,2111.882972,-5.359986,48.390015,-2.758993115,-2.758993112,-0.027977682,0,0,-18.26208057,-5.977701674,-12.28437889,0,0,0,42.78369073,0,128662000000.0,137034000000.0,-1,1442.448647,0,-115.5809515,1,-23.96722325,-20.02887002,1,1,1480.042511,3235504219.0,1654.701495,1546.516183,1438.330871,1464.48999,10.65997234,10.84370285,-116.7944614,-1
2278,2009-01-23 00:00:00,1477.290039,1440.780029,1495.27002,1434.079956,1477.290039,2210840000,1488.788557,1507.835986,1520.538596,1722.040294,2056.131552,2108.566293,36.51001,61.190064,0.805194775,0.805194787,0.008019704,1,1,-20.23042098,-8.828245536,-11.40217545,0,0,0,44.0931246,0,130873000000.0,137004000000.0,-1,1435.147776,0,-108.7664178,1,-8.210676044,-16.38603795,1,1,1478.666275,3226480796.0,1655.926198,1543.894281,1431.862364,1476.290039,41.36954595,33.96984911,-99.48215766,1
2279,2009-01-26 00:00:00,1489.459961,1479.97998,1514.380005,1470.810059,1489.459961,1815400000,1488.762835,1499.622986,1518.709795,1713.442494,2051.820352,2105.121787,9.479981,43.569946,0.823800442,0.823800451,0.008204257,1,2,-20.57120195,-11.17683682,-9.394365128,0,0,0,45.47897519,0,132688000000.0,136982000000.0,-1,1435.696343,0,-101.7382822,1,-8.695217165,-13.62437215,1,1,1484.063118,3261962050.0,1656.432568,1542.366659,1428.300749,1488.459961,51.04911237,34.35954355,-72.1140728,1
2280,2009-01-27 00:00:00,1504.900024,1494.119995,1513.209961,1488.810059,1504.900024,1784110000,1487.771415,1496.233984,1518.823596,1705.154194,2047.893652,2101.875542,10.780029,24.399902,1.036621586,1.036621554,0.010312855,1,3,-19.37207995,-12.81588544,-6.556194506,0,0,0,47.26503431,0,134472000000.0,136970000000.0,-1,1449.505914,0,-90.64706489,1,-0.383921614,-5.763271608,1,1,1494.481571,3331191534.0,1656.378068,1541.414278,1426.450487,1503.900024,56.60646172,49.67504001,-63.17274125,1
2281,2009-01-28 00:00:00,1558.339966,1530.47998,1568.329956,1530.030029,1558.339966,2122250000,1491.915702,1497.421985,1518.056396,1698.147194,2044.306252,2098.746807,27.859986,38.299927,3.551062565,3.551062605,0.034894663,1,4,-13.94881719,-13.04247179,-0.906345399,0,0,0,53.00353678,0,136595000000.0,136968000000.0,-1,1474.071082,-1,-47.21534224,0,20.13310356,3.684654928,0,1,1526.410769,3549444779.0,1657.818852,1542.752372,1427.685891,1557.339966,57.65917337,55.10491582,11.19649728,1
2282,2009-01-29 00:00:00,1507.839966,1537.469971,1537.839966,1505.699951,1507.839966,1932100000,1501.48427,1499.24198,1517.876196,1690.666794,2040.415251,2095.386254,-29.630005,32.140015,-3.240627919,-3.240627918,-0.03294299,0,0,-13.5693513,-13.1478477,-0.421503608,0,0,0,47.71906132,0,134663000000.0,136956000000.0,-1,1488.706135,0,-87.68331581,1,24.81809235,14.8557581,0,1,1517.125367,3485020546.0,1657.838666,1542.634277,1427.429888,1506.839966,9.231389467,41.16567485,-39.73298855,-1
2283,2009-01-30 00:00:00,1476.420044,1519.459961,1523.449951,1472.51001,1476.420044,2054590000,1497.105713,1495.699988,1517.763596,1682.733395,2036.046801,2091.937321,-43.039917,50.939941,-2.083770333,-2.083770341,-0.021057872,0,0,-15.623845,-13.64304716,-1.980797844,0,0,0,44.73090621,0,132608000000.0,136935000000.0,-1,1489.977138,0,-119.8171737,1,15.09472275,20.01530622,1,0,1496.772706,3346546103.0,1657.607577,1539.097139,1420.586701,1475.420044,-23.8389492,14.35053788,-62.02917795,-1
2284,2009-02-02 00:00:00,1494.430054,1460.849976,1502.719971,1460.51001,1494.430054,1987080000,1501.240008,1492.209998,1517.986797,1675.579595,2031.809801,2088.398072,33.580078,42.209961,1.219843217,1.219843233,0.012124631,1,1,-15.61874561,-14.03818685,-1.580558762,0,0,0,46.78781881,0,134595000000.0,136923000000.0,-1,1493.764308,0,-97.41618325,1,-1.638890922,12.75797472,1,1,1495.60138,3338690309.0,1653.860019,1535.163807,1416.467595,1493.430054,2.07990644,-4.175884431,-67.56182664,1
2285,2009-02-03 00:00:00,1516.300049,1499.589966,1521.209961,1479.420044,1516.300049,2049840000,1506.812866,1499.754004,1520.584397,1668.455596,2027.376451,2084.85238,16.710083,41.789917,1.46343384,1.463433832,0.01452829,1,2,-13.69214396,-13.96897827,0.276834309,0,0,0,49.25741259,0,136645000000.0,136922000000.0,-1,1506.611022,0,-68.58676152,0,4.726627177,6.060819667,1,1,1505.950714,3408527736.0,1640.282496,1529.644287,1419.006078,1515.300049,47.54308311,8.594680117,-33.56311713,1
2286,2009-02-04 00:00:00,1515.050049,1517.189941,1549.640015,1508.869995,1515.050049,2197050000,1510.468593,1500.552014,1524.562998,1661.023896,2022.911501,2081.42234,-2.139892,40.77002,-0.08243751,-0.08243751,-0.000824715,0,0,-12.1263775,-13.60045812,1.474080619,0,0,0,49.11710111,0,134448000000.0,136909000000.0,-1,1510.104557,0,-70.23453406,0,21.25417373,8.113969994,0,1,1510.500382,3439534591.0,1625.860759,1524.264288,1422.667817,1514.050049,38.9571775,29.52672235,9.435408451,-1
2287,2009-02-05 00:00:00,1546.23999,1498.589966,1554.369995,1495.52002,1546.23999,2511750000,1516.374302,1508.627014,1527.800798,1653.873596,2018.758002,2078.405225,47.650024,58.849975,2.058673998,2.058673971,0.020377697,1,1,-8.273358558,-12.5350382,4.261679646,0,0,0,52.73495412,0,136960000000.0,136910000000.0,1,1525.575097,0,-29.11939147,0,44.01977099,23.33352396,0,0,1528.370186,3563140331.0,1603.975794,1519.210002,1434.444209,1545.23999,64.09544254,50.19856771,50.29572321,1
2288,2009-02-06 00:00:00,1591.709961,1547.0,1594.26001,1545.849976,1591.709961,2389530000,1521.141445,1520.069006,1530.194597,1647.991597,2014.690502,2075.689652,44.709961,48.410034,2.940680036,2.940680056,0.028982714,1,2,-1.533094109,-10.33464938,8.801555276,0,0,0,57.48124558,0,139349000000.0,136922000000.0,1,1555.978155,0,-2.505204856,-1,66.04695654,43.77363375,0,0,1560.040073,3789412080.0,1602.355246,1518.859997,1435.364747,1590.709961,73.40210485,58.81824163,159.3808557,1
2289,2009-02-09 00:00:00,1591.560059,1590.73999,1598.22998,1576.099976,1591.560059,1906940000,1533.101458,1530.279016,1532.731199,1641.828198,2010.503702,2072.917043,0.820069,22.130004,-0.009417692,-0.009417671,-9.41814e-05,0,0,3.753252998,-7.517068908,11.27032191,1,0,0,57.46075972,0,137442000000.0,136924000000.0,1,1568.72674,0,-6.30665699,-1,87.3562489,65.80765881,-1,0,1575.800066,3905496681.0,1595.989446,1517.648095,1439.306743,1590.560059,58.3926498,65.29673239,168.838066,-1
2290,2009-02-10 00:00:00,1524.72998,1578.02002,1598.5,1520.560059,1524.72998,2443370000,1540.002877,1532.262012,1532.583799,1636.086997,2006.012703,2069.833565,-53.29004,77.939941,-4.19902961,-4.199029664,-0.042897372,0,0,2.521031502,-5.509448826,8.030480328,0,0,0,49.06519847,0,134999000000.0,136915000000.0,-1,1569.054194,0,-69.57464852,0,73.87116321,75.75812288,0,0,1550.265023,3718580167.0,1590.067654,1515.416667,1440.76568,1523.72998,-9.494590842,40.76672127,108.8419799,-1
2291,2009-02-11 00:00:00,1530.5,1531.579956,1542.839966,1509.349976,1530.5,2236450000,1545.155727,1529.478015,1532.4824,1629.400996,2001.543203,2066.712774,-1.079956,33.48999,0.378428942,0.378428973,0.003777147,1,1,1.987172554,-4.01012455,5.997297105,0,0,0,49.74788714,0,137235000000.0,136916000000.0,1,1563.137265,0,-65.8723367,0,52.74878593,71.32539935,0,0,1540.382512,3647872456.0,1589.26085,1515.021903,1440.782956,1529.5,-8.373521862,13.50817903,25.5074894,1
2292,2009-02-12 00:00:00,1541.709961,1510.170044,1542.51001,1495.339966,1541.709961,2428250000,1548.785714,1532.865015,1535.3552,1622.079097,1997.121252,2063.63637,31.539917,47.170044,0.732437827,0.732437831,0.007297685,1,2,2.440503054,-2.719999029,5.160502084,0,0,0,51.11865135,0,139664000000.0,136930000000.0,1,1560.354728,0,-59.29215056,0,35.08695474,53.90230129,0,0,1541.046236,3652592973.0,1588.678229,1514.795712,1440.913196,1540.709961,15.87093966,-0.665724348,30.85581926,1
2293,2009-02-13 00:00:00,1534.359985,1539.719971,1552.569946,1530.050049,1534.359985,1990190000,1551.544277,1538.659009,1537.046399,1615.632897,1992.729052,2060.317912,-5.359986,22.519897,-0.476741785,-0.476741812,-0.004778818,0,0,2.181541684,-1.739690887,3.92123257,0,0,0,50.1526695,0,137673000000.0,136934000000.0,1,1555.488232,0,-66.96595905,0,35.9565179,41.26408619,0,0,1537.703111,3628857475.0,1590.36132,1516.925235,1443.48915,1533.359985,19.90593809,9.134451962,37.67906801,-1
2294,2009-02-17 00:00:00,1470.660034,1489.119995,1492.819946,1467.790039,1470.660034,2335370000,1540.74714,1536.282007,1536.612,1608.806196,1987.678802,2056.911272,-18.459961,25.029907,-4.151564938,-4.151564928,-0.042402044,0,0,-3.12768674,-2.017290057,-1.110396682,-1,0,0,42.63337378,0,135338000000.0,136926000000.0,-1,1533.656265,0,-120.9688689,1,17.59100716,29.5448266,1,0,1504.181572,3396521198.0,1590.992306,1514.964286,1438.936265,1469.660034,-35.3532748,0.141200982,-101.4087958,-1
2295,2009-02-18 00:00:00,1467.969971,1480.650024,1487.920044,1454.459961,1467.969971,2029710000,1523.069999,1531.448999,1537.060198,1601.929097,1982.633702,2053.536449,-12.680053,33.460083,-0.182915386,-0.182915354,-0.001830829,0,0,-7.466287443,-3.107089534,-4.359197908,0,0,0,42.34464524,0,133308000000.0,136908000000.0,-1,1521.580533,0,-118.0413103,1,-1.992046094,17.18515965,1,1,1486.075772,3275260432.0,1590.320481,1512.042382,1433.764282,1466.969971,-19.30489822,-11.58407831,-107.2457256,-1
2296,2009-02-19 00:00:00,1442.819946,1478.550049,1485.140015,1442.530029,1442.819946,1991000000,1501.821411,1524.225989,1535.730396,1594.491595,1977.527202,2050.12388,-35.730103,42.609986,-1.713251968,-1.713252008,-0.017280979,0,0,-12.78665988,-5.043003604,-7.74365628,0,0,0,39.64160905,0,131317000000.0,136880000000.0,-1,1496.419189,0,-137.3324582,1,-25.44754581,-3.282861581,1,1,1464.447859,3134236479.0,1590.078059,1512.135713,1434.193367,1441.819946,-28.06942639,-27.57586647,-119.2103318,-1
2297,2009-02-20 00:00:00,1441.22998,1427.030029,1454.390015,1416.959961,1441.22998,2526040000,1489.89284,1513.724988,1533.120195,1587.070494,1972.316801,2046.622417,14.199951,37.430054,-0.110198492,-0.110198504,-0.001102593,0,0,-16.93616081,-7.421635046,-9.514525765,0,0,0,39.47007302,0,128791000000.0,136840000000.0,-1,1467.422705,0,-109.1319384,1,-21.50190228,-16.31383139,1,1,1452.83892,3060238703.0,1592.597396,1509.000477,1425.403557,1440.22998,-5.543129886,-17.6391515,-152.6442295,-1
2298,2009-02-23 00:00:00,1387.719971,1452.579956,1452.579956,1386.680054,1387.719971,1977740000,1469.495693,1493.325989,1529.927795,1581.110394,1967.062951,2043.017437,-64.859985,65.899902,-3.712801599,-3.712801547,-0.037834811,0,0,-24.26279439,-10.78986691,-13.47292747,0,0,0,34.11909139,0,126813000000.0,136790000000.0,-1,1427.464354,0,-144.4489895,1,-30.30446201,-25.75130337,1,1,1420.279445,2858931432.0,1602.120129,1505.297142,1408.474156,1386.719971,-36.97899442,-23.5305169,-170.3708444,-1
2299,2009-02-24 00:00:00,1441.829956,1399.369995,1445.069946,1395.109985,1441.829956,2339660000,1455.227121,1478.352979,1527.454795,1574.609895,1962.015901,2039.612219,42.459961,49.959961,3.899200595,3.899200569,0.038251018,1,1,-25.41006922,-13.71390737,-11.69616184,0,0,0,42.59425273,0,129153000000.0,136752000000.0,-1,1410.329187,0,-102.1117049,1,-18.56421092,-23.4568584,1,1,1431.054701,2924542586.0,1603.514175,1503.608567,1403.702959,1440.829956,32.00280442,-3.506439961,-128.5634238,1
2300,2009-02-25 00:00:00,1425.430054,1428.76001,1453.660034,1404.540039,1425.430054,2345380000,1439.665702,1468.422986,1525.805796,1568.170197,1956.915451,2036.046804,-3.329956,49.119995,-1.13743665,-1.137436626,-0.011439549,0,0,-27.32761214,-16.43664833,-10.89096382,0,0,0,40.87782811,0,126808000000.0,136702000000.0,-1,1390.743612,0,-112.8005508,1,-19.78708173,-22.88525155,1,1,1428.242377,2907322414.0,1605.773503,1500.559524,1395.345545,1424.430054,36.34257632,10.45546211,-111.9035203,-1
2301,2009-02-26 00:00:00,1391.469971,1436.849976,1444.829956,1391.469971,1391.469971,2301990000,1428.352836,1454.519983,1522.820796,1562.317697,1951.430351,2032.27795,-45.380005,53.359985,-2.382444717,-2.382444716,-0.024112839,0,0,-31.22760126,-19.39483891,-11.83276235,0,0,0,37.50727332,0,124506000000.0,136642000000.0,-1,1369.893607,0,-134.723739,1,-16.54533157,-18.29887474,1,1,1409.856174,2796404412.0,1610.12095,1495.158093,1380.195235,1390.469971,-4.449152194,21.29874285,-122.5234842,-1
