,Date,AdjClose,Open,High,Low,Close,Volume,avg7,avg10,avg50,avg100,avg200,avg253,SPD_OPEN/CLOSE,SPD_HIGH/LOW,Adj_Close_Returns,Close_Returns,Log_Returns,pos_string,count_pos_string,macd,signal,hist,MACD_1DAY_strategy,MACD_9DAY_strategy,MACD_CONVERGENCE_strategy,RSI,RSI_strategy,OBV,OBV_EMA,OBV_strategy,TSF,TSF_strategy,WILLR,WILLR_strategy,STOCH_K,STOCH_D,STOCH_K_strategy,STOCH_D_strategy,EMA,TEMA,upperband,middleband,lowerband,MOM,stok,stod,ROC,CCI,direction
2763,2010-12-27 00:00:00,94.30937195,138.738052,139.292542,138.623322,138.94838,2421176,94.27228655,94.20553818,93.18014206,88.85890198,85.52389771,84.65201074,0.210328,0.66922,-0.376971707,-0.376988768,-0.00377684,0,0,0.414269013,0.434806592,-0.02053758,0,0,0,54.16711952,0,217687022,134906099.5,1,94.58753531,0,-73.10338111,0,53.56311723,49.76570575,0,0,94.43794295,815774.9002,95.20549827,93.87645721,92.54741616,93.30937195,13.52686469,40.86157736,0.248339591,40.71049863,-1
2764,2010-12-28 00:00:00,94.54945374,138.919693,139.722748,138.680695,139.302109,2823782,94.37981633,94.29832993,93.2485881,88.95695145,85.5878743,84.69712842,0.382416,1.042053,0.254568324,0.254575836,0.002542448,1,1,0.411772773,0.430199829,-0.018427055,0,0,0,55.72953535,0,220510804,135331994.0,1,94.60907066,0,-47.58604272,0,48.04585098,55.23755464,0,0,94.49369834,817236.1141,95.27111835,93.93238504,92.59365172,93.54945374,33.39302351,31.46111509,0.977139564,90.55971094,1
2765,2010-12-29 00:00:00,95.07502747,139.579346,141.013382,139.302109,140.076477,3829511,94.52071599,94.34375153,93.30467651,89.06697517,85.65179268,84.73994458,0.497131,1.711273,0.555871779,0.555891081,0.005543325,1,2,0.447050573,0.433569977,0.013480595,0,0,0,59.02275958,0,224340315,135774821.9,1,94.85414241,0,-38.43159406,0,46.9596607,49.5228763,0,0,94.7843629,824881.9946,95.35237609,94.0445484,92.73672071,94.07502747,49.79969122,32.23985981,1.173848693,269.4797327,1
2766,2010-12-30 00:00:00,95.17234802,139.923523,140.640533,139.818359,140.219879,3178899,94.72093746,94.47028351,93.42472824,89.16595619,85.71910755,84.78430302,0.296356,0.822174,0.10236185,0.102374077,0.001023095,1,3,0.477358744,0.442327731,0.035031013,0,0,0,59.62173703,0,227519214,136231262.1,1,95.0164976,0,-32.54928213,0,60.4776937,51.82773513,0,0,94.97835546,830011.3787,95.14482131,94.20553335,93.26624538,94.17234802,46.59957281,43.26409585,1.656469045,186.5042706,1
2767,2010-12-31 00:00:00,95.2307663,140.277252,140.602295,139.541107,140.305923,3106411,94.81548418,94.61368561,93.5325116,89.26655487,85.78473202,84.82708041,0.028671,1.061188,0.061381562,0.061363624,0.000613627,1,4,0.500324624,0.453927109,0.046397514,0,0,0,59.99970913,0,230625625,136700886.3,1,95.20417341,0,-33.94518171,0,65.02464737,57.48733392,0,0,95.10456088,833359.784,95.28503761,94.27814665,93.2712557,94.2307663,41.59818698,45.99915034,0.644630737,152.4591044,1
2768,2011-01-03 00:00:00,95.69798279,140.736145,141.682602,140.66922,140.994263,4815575,94.95731245,94.7746109,93.6398201,89.38481064,85.85483498,84.87590726,0.258118,1.013382,0.490615071,0.490599388,0.004894155,1,5,0.54988696,0.473119079,0.076767881,0,0,0,62.98409261,0,235441200,137192132.1,1,95.42223056,0,-25.00012712,0,69.50180301,65.00138136,0,0,95.40127183,841267.3858,95.52250616,94.34921664,93.17592713,94.69798279,48.79511303,45.66429094,1.907157136,217.381826,1
2769,2011-01-04 00:00:00,95.80178833,141.07074,141.701721,140.191208,141.147232,5292865,95.11953408,94.97770996,93.75127182,89.51398849,85.92459358,84.92124372,0.076492,1.510513,0.108472027,0.108493067,0.001084132,1,6,0.590732117,0.496641687,0.09409043,0,0,0,63.6332985,0,240734065,137707266.6,1,95.7771889,0,-19.99988458,-1,73.68493553,69.4037953,0,0,95.60153008,846632.6155,95.745308,94.41904885,93.09278971,94.80178833,50.55315295,46.98215099,2.137646699,180.515346,1
2770,2011-01-05 00:00:00,95.41894531,140.860428,140.994263,140.277252,140.583176,4871640,95.27804456,95.06271057,93.85286987,89.64211594,85.98799309,84.96909344,-0.277252,0.717011,-0.399619907,-0.399622431,-0.004004205,0,0,0.585461134,0.514405576,0.071055558,0,0,0,59.48931612,0,235862425,138195601.2,1,95.85832986,0,-40.34484164,0,71.55171555,71.5794847,0,0,95.5102377,844183.9303,95.86530273,94.48270053,93.10009833,94.41894531,19.13711797,39.49512798,1.4137883,102.3167243,-1
2771,2011-01-06 00:00:00,96.46364594,140.659653,142.246658,140.363297,142.122375,5260543,95.55150059,95.23855667,93.96463867,89.78133636,86.05930229,85.02321163,1.462722,1.883361,1.094856602,1.094867141,0.010889064,1,1,0.657997466,0.543123954,0.114873512,0,0,0,65.99674918,0,241122968,138707678.2,1,96.16872289,0,-3.951357634,-1,78.56797205,74.60154104,0,0,95.98694182,857022.4983,96.16710944,94.6260732,93.08503696,95.46364594,84.99991486,51.56339526,2.871734347,177.7024681,1
2772,2011-01-07 00:00:00,95.98997498,142.246658,142.313583,140.478012,141.424469,4325942,95.68220738,95.37093048,94.05711456,89.91142731,86.12597256,85.07659007,-0.822189,1.835571,-0.491035721,-0.491059905,-0.004922453,0,0,0.669543662,0.568407896,0.101135766,0,0,0,61.19678158,0,236797026,139195685.4,1,96.3071995,0,-28.01231628,0,75.89716148,75.3389497,0,0,95.9884584,857063.549,96.34148004,94.71722703,93.09297401,94.98997498,51.68863891,51.94189058,1.502645349,137.2437118,-1
2773,2011-01-10 00:00:00,95.80178833,141.089859,141.548752,140.755264,141.147232,3800536,95.77212742,95.52017212,94.15267487,90.03356377,86.19163807,85.12595301,0.057373,0.793488,-0.196048229,-0.196031848,-0.001962407,0,0,0.655947659,0.585915849,0.070031811,0,0,0,59.34992709,0,232996490,139662356.5,1,96.27332993,0,-38.60758593,0,76.47624672,76.98046008,0,0,95.89512336,854539.5986,96.43175205,94.82043057,93.2091091,94.80178833,33.33327195,56.67394191,1.157912731,85.6649857,-1
2774,2011-01-11 00:00:00,95.56817627,141.682602,141.826004,140.296371,140.803055,4355126,95.82032885,95.62204437,94.20867752,90.15652954,86.25827805,85.17784034,-0.879547,1.529633,-0.243849373,-0.243842543,-0.002441472,0,0,0.619184614,0.592569602,0.026615012,0,0,0,57.0482848,0,228641364,140105038.6,1,96.2460909,0,-50.00024826,0,61.12661651,71.1666749,0,0,95.73164982,850130.9228,96.49099973,94.89644187,93.30188401,94.56817627,16.35023984,33.7907169,0.952757205,81.39825251,-1
2775,2011-01-12 00:00:00,96.74915314,141.481842,142.72467,141.175903,142.543015,4279709,95.97049604,95.78945694,94.29191742,90.30034904,86.33024723,85.23180344,1.061173,1.548767,1.235742811,1.235740233,0.012281698,1,1,0.677534404,0.609562562,0.067971842,0,0,0,64.53581287,0,232921073,140566810.3,1,96.54728724,0,-5.292780456,-1,68.69979512,68.76755278,0,0,96.24040148,863901.3548,96.71813098,95.04537601,93.37262103,95.74915314,76.86975533,42.18442237,2.5869976,140.5459956,1
2776,2011-01-13 00:00:00,96.56749725,142.676865,142.72467,141.730408,142.27533,3604307,96.07988303,95.92897186,94.36480591,90.4490062,86.40297096,85.28575327,-0.401535,0.994262,-0.187759663,-0.187792436,-0.001879362,0,0,0.701037794,0.627857608,0.073180185,0,0,0,62.7245225,0,229316766,141008352.8,1,96.72235032,0,-13.09216906,-1,77.20493408,69.01044857,0,0,96.40394937,868359.4999,96.91872341,95.13807533,93.35742724,95.56749725,52.95243708,48.72414408,2.134378823,121.2889481,-1
2777,2011-01-14 00:00:00,97.33317566,142.342255,143.403442,141.94072,143.403442,4753233,96.35334451,96.1392128,94.44874405,90.61546272,86.47952309,85.33749492,1.061187,1.462722,0.792894532,0.792907667,0.007897676,1,1,0.772542855,0.656794658,0.115748197,0,0,0,66.93677261,0,234069999,141471346.5,1,96.99075426,0,0.0,-1,93.8716835,79.9254709,-1,0,96.86856251,881107.9895,97.2230412,95.30122521,93.37940921,96.33317566,68.15394627,65.99204623,2.375122315,152.9780122,1
2778,2011-01-18 00:00:00,97.75494385,143.231354,144.79924,142.810699,144.024857,9599037,96.53781564,96.34490891,94.50726624,90.78374657,86.55466656,85.3922374,0.793503,1.988541,0.433324183,0.433333392,0.00432388,1,2,0.853406757,0.696117077,0.157289679,0,0,0,69.01393059,0,243669036,141979793.2,1,97.32218975,0,-18.45111146,-1,89.48557316,86.85406358,-1,-1,97.31175318,893384.3729,97.55536834,95.48971085,93.42405336,96.75494385,58.24532744,59.7839036,2.713598938,189.2359229,1
2779,2011-01-19 00:00:00,101.0253448,146.520081,149.263855,146.108994,148.843216,12699486,97.25715419,96.86726456,94.6295166,91.00082047,86.647505,85.45396719,2.323135,3.154861,3.345509569,3.345505144,0.03290765,1,3,1.167922922,0.790478246,0.377444676,0,0,0,79.67606177,-1,256368522,142548891.9,1,98.57475859,0,-4.856388457,-1,92.23083336,91.86269667,-1,-1,99.16854901,946057.5912,98.86854361,95.82002585,92.7715081,100.0253448,75.60298426,67.33408599,6.084775727,331.4278843,1
2780,2011-01-20 00:00:00,101.0967102,147.734222,149.101334,147.657745,148.94838,7782135,98.0135716,97.43504105,94.75072845,91.20601059,86.7421394,85.52576872,1.214158,1.443589,0.070641042,0.070654211,0.000706161,1,4,1.406722021,0.913727001,0.49299502,0,0,0,79.83908849,-1,264150657,143153876.4,1,99.66866453,0,-3.642242275,-1,91.0167526,90.91105304,-1,-1,100.1326296,974204.9352,99.8172069,96.16887883,92.52055076,100.0967102,58.97529542,64.27453571,5.641422379,246.6162217,1
2781,2011-01-21 00:00:00,100.9020767,149.521988,149.885284,148.145309,148.661575,7331414,98.77555738,97.87888412,94.87220062,91.41784645,86.83858269,85.59994676,-0.860413,1.739975,-0.192522075,-0.192553286,-0.001927076,0,0,1.562257995,1.0434332,0.518824795,0,0,0,78.00141552,-1,256819243,143719376.3,1,100.5219236,0,-13.76342492,-1,92.57931478,91.94230025,-1,-1,100.5173532,985591.3669,100.560223,96.4704568,92.38069063,99.90207672,35.06761527,56.54863165,5.323792468,202.3404132,-1
2782,2011-01-24 00:00:00,103.5819778,148.585083,152.762909,148.499039,152.60994,7620215,99.7516752,98.63808441,95.04194992,91.65822548,86.94474808,85.69352538,4.024857,4.26387,2.655942484,2.65594186,0.026212847,1,1,1.880094439,1.210765448,0.669328992,0,0,0,83.59907907,-1,264439458,144319974.3,1,102.0360504,0,-1.299801184,-1,93.76484387,92.45363709,-1,-1,102.0496655,1031822.661,101.898259,96.89316123,91.88806343,102.5819778,75.25146098,56.43145722,8.554938964,218.923331,1
2783,2011-01-25 00:00:00,104.7564545,152.20842,157.122375,152.007645,154.340347,8640797,100.9215262,99.53355103,95.24972397,91.89329437,87.0580648,85.79018589,2.131927,5.11473,1.13386194,1.133875683,0.011274819,1,2,2.201376462,1.408887651,0.792488811,0,0,0,85.35755326,-1,273080255,144960573.3,1,103.6440815,0,-17.24955779,-1,89.22907204,91.85774356,-1,-1,103.40306,1073839.086,103.2863741,97.37364778,91.46092147,103.7564545,55.60610927,55.30839518,8.596822619,220.8982739,1
2784,2011-01-26 00:00:00,104.4969101,154.560226,154.780121,153.365204,153.957932,5599343,101.9449169,100.4264244,95.47423935,92.13048393,87.16794132,85.88675171,-0.602294,1.414917,-0.247759791,-0.247773837,-0.002480672,0,0,2.407301841,1.608570489,0.798731352,0,0,0,83.2337268,-1,267480912,145570127.8,1,104.8154353,0,-20.31924749,0,87.04379785,90.01257125,-1,-1,103.949985,1091136.947,104.3314311,97.85876864,91.38610616,103.4969101,38.47173174,56.44310067,8.862316218,153.371397,-1
2785,2011-01-27 00:00:00,104.5163651,154.33078,155.047806,153.785858,153.986618,5102702,102.9108342,101.2031456,95.70044189,92.3514592,87.27081615,85.9819348,-0.344162,1.261948,0.018617733,0.018632363,0.00018616,1,1,2.542757712,1.795407933,0.747349778,0,0,0,83.26733502,-1,272583614,146202036.2,1,105.8767577,0,-20.13505143,0,80.7653811,85.67941699,-1,-1,104.233175,1100166.075,105.2145824,98.33338347,91.45218453,103.5163651,24.02992879,39.3692566,9.096465602,129.9292796,1
2786,2011-01-28 00:00:00,103.3094254,153.967499,154.79924,151.692154,152.20842,7034978,103.2371314,101.8773384,95.92067398,92.57089523,87.36880733,86.07884029,-1.759079,3.107086,-1.154785374,-1.154774371,-0.011615048,0,0,2.523626721,1.941051691,0.58257503,0,0,0,73.43309506,-1,265548636,146795801.0,1,106.2444831,0,-31.55306251,0,75.99754619,81.26890838,0,-1,103.7713002,1085465.321,105.7561449,98.72549765,91.69485041,102.3094254,-9.286827369,17.73827772,8.100237324,102.9999965,-1
2787,2011-01-31 00:00:00,105.1198044,152.179733,154.875717,151.701721,154.875717,7528271,103.8118591,102.6560013,96.18087708,92.80759514,87.4766819,86.18632408,2.695984,3.173996,1.75238515,1.752397798,0.017372079,1,1,2.624296474,2.077700647,0.546595826,0,0,0,77.68950923,-1,273076907,147424065.8,1,106.8550714,0,-14.68752294,-1,77.87478771,78.21257167,0,0,104.4455523,1106970.023,106.541922,99.19918605,91.85645015,104.1198044,66.737634,27.16024514,8.651911643,101.5025998,1
2788,2011-02-01 00:00:00,106.1320877,154.980881,156.730408,154.875717,156.367111,6099540,104.5590036,103.4937157,96.4300502,93.05260887,87.58450157,86.29207098,1.38623,1.854691,0.962980602,0.962961805,0.009583735,1,2,2.754014221,2.212963362,0.541050859,0,0,0,79.65255349,-1,279176447,148079550.8,1,107.4066214,0,-5.245724926,-1,82.83789654,78.90341015,-1,0,105.28882,1134262.682,107.3990155,99.7182966,92.0375777,105.1320877,66.55576515,41.33552393,9.904564917,109.5720751,1
2789,2011-02-02 00:00:00,105.9633636,156.214142,156.40535,155.458893,156.118546,4083584,104.8992015,103.9875175,96.66689377,93.28540535,87.6995998,86.39498669,-0.095596,0.946457,-0.15897554,-0.158962456,-0.00159102,0,0,2.810800688,2.332530827,0.478269861,0,0,0,78.41411391,-1,275092863,148711458.4,1,107.7693481,0,-6.972145908,-1,91.03153541,83.91473989,-1,-1,105.6260918,1145302.974,108.1057138,100.2071243,92.30853473,104.9633636,53.32055014,62.20464976,8.866645858,95.95117125,-1
2790,2011-02-03 00:00:00,106.1126175,155.984711,156.978973,155.650101,156.338425,4898836,105.0929391,104.4891083,96.90231018,93.50922867,87.81768272,86.49816518,0.353714,1.328872,0.140854197,0.14084105,0.001407551,1,1,2.835165883,2.433057838,0.402108044,0,0,0,78.72917348,-1,279991699,149364594.5,1,107.839014,0,-5.714365687,-1,94.02258783,89.29733992,-1,-1,105.8693547,1153310.28,108.7211881,100.6981161,92.67504411,105.1126175,36.32225636,52.06619055,8.549617355,93.40044213,1
2791,2011-02-04 00:00:00,106.4176178,156.290634,156.9216,156.042068,156.787766,3927939,105.3673259,105.0406624,97.17250763,93.74101158,87.93684303,86.60924346,0.497132,0.879532,0.287430762,0.287415586,0.002870185,1,2,2.846276349,2.51570154,0.330574808,0,0,0,79.39114026,-1,283919638,150034023.2,1,107.8157733,0,-2.715291198,-1,94.86606574,93.30672966,-1,-1,106.1434862,1162378.295,109.2340363,101.2218624,93.20968854,105.4176178,60.90895497,50.18392049,5.337544709,85.59082936,1
2792,2011-02-07 00:00:00,106.9497299,156.864243,157.734222,156.806885,157.571701,5154793,105.7149495,105.3774376,97.41921509,93.97436882,88.05591385,86.72111632,0.707458,0.927337,0.500022583,0.499997557,0.004987766,1,3,2.864992623,2.585559757,0.279432866,0,0,0,80.52959154,-1,289074431,150725767.2,1,107.7192347,0,-1.882579735,-1,96.56258779,95.15041379,-1,-1,106.5466081,1175799.341,109.7917828,101.7211998,93.65061669,105.9497299,69.53782288,55.58967807,5.789525398,87.28955132,1
2793,2011-02-08 00:00:00,108.174408,157.571701,158.938812,157.093689,158.747604,5870780,106.409947,105.7192329,97.71520386,94.2184227,88.17874172,86.84058525,1.175903,1.845123,1.145096898,0.746265346,0.011385903,1,4,2.944701996,2.657388205,0.287313791,0,0,0,82.87441127,-1,294945211,151443277.5,1,108.2444948,0,-1.943668896,-1,97.81948672,96.41604675,-1,-1,107.360508,1203210.38,110.3923529,102.3014109,94.21046885,107.174408,71.43887833,67.29521873,7.20731572,95.57527701,1
2794,2011-02-09 00:00:00,107.2623901,158.336517,158.671127,156.883362,157.40918,4846746,106.7160307,105.9957809,98.00605972,94.44999718,88.30311718,86.95308721,-0.927337,1.787765,-0.843099435,-0.843114457,-0.008466736,0,0,2.900840943,2.706078752,0.194762191,0,0,0,75.57514105,-1,290098465,152133104.9,1,108.2860427,0,-16.89542463,-1,93.09277558,95.82495003,-1,-1,107.3114491,1201546.202,110.6518438,102.8471538,95.04246378,106.2623901,24.25754571,55.07808231,3.553139619,83.33045892,-1
2795,2011-02-10 00:00:00,106.8975677,156.692154,157.74379,156.00383,156.87381,6001739,106.825385,106.2339012,98.3081778,94.66758705,88.42157536,87.06515835,0.181656,1.73996,-0.340121442,-0.340113582,-0.003407012,0,0,2.804316214,2.725726245,0.078589969,0,0,0,72.81247973,-1,284096726,152789640.9,1,107.9858702,0,-33.43643836,0,82.5748227,91.16236167,-1,-1,107.1045084,1194543.244,110.6517566,103.3866486,96.12154063,105.8975677,6.026220944,33.90754833,2.043896285,68.42963112,-1
2796,2011-02-11 00:00:00,106.7412262,156.768646,157.753342,156.128113,156.644363,5423719,106.9365082,106.5770813,98.56888458,94.88238579,88.53810062,87.17428589,-0.124283,1.625229,-0.146253611,-0.146262145,-0.001463607,0,0,2.684261715,2.717433339,-0.033171623,0,0,0,71.60448093,-1,278673007,153415926.8,1,107.9145665,0,-55.17238477,0,64.83191741,80.16650523,0,-1,106.9228673,1188418.903,110.6173104,103.8624616,97.10761286,105.7412262,3.990297044,11.4246879,2.147734415,65.09799565,-1
2797,2011-02-14 00:00:00,106.3308029,156.959854,157.151047,155.688339,156.042068,4319771,106.9676775,106.6981812,98.81139038,95.0892691,88.65724277,87.2811086,-0.917786,1.462708,-0.384503058,-0.384498356,-0.003852442,0,0,2.526871728,2.679321017,-0.152449289,0,0,0,68.3964645,0,274353236,154017605.5,1,107.8283494,0,-69.65518717,0,47.2453299,64.88402334,0,0,106.6268351,1178482.588,110.3096398,104.327381,98.34512211,105.3308029,-4.487177768,1.843113407,1.73603231,50.22977083,-1
2798,2011-02-15 00:00:00,106.0832443,155.726578,156.376678,155.372849,155.678772,3942060,106.9199099,106.6932968,99.04634903,95.29949112,88.7732283,87.38384352,-0.047806,1.003829,-0.232819265,-0.232819268,-0.002330907,0,0,2.355015961,2.614460005,-0.259444045,0,0,0,66.46226085,0,270411176,154596678.5,1,107.5738655,0,-78.75306916,0,32.1397863,48.07234454,0,0,106.3550397,1169408.69,109.8784766,104.7440509,99.6096252,105.0832443,-5.02042014,-1.839100288,2.684962152,27.67208082,-1
2799,2011-02-16 00:00:00,106.4480591,156.147232,156.40535,155.592728,156.214142,3363936,106.8482426,106.7417664,99.29366501,95.49759804,88.89577072,87.48523981,0.06691,0.812622,0.343894798,0.343894028,0.003433048,1,1,2.222635372,2.536095079,-0.313459706,0,0,0,67.90276732,0,273775112,155189606.5,1,107.3747383,0,-65.82008961,0,28.59055135,35.99188918,0,0,106.4015494,1170958.102,109.2720882,105.1580088,101.0439293,105.4480591,21.78686306,4.093088383,1.263562758,27.10680981,1
2800,2011-02-17 00:00:00,106.9953156,156.118546,157.428299,155.688339,157.017212,3379103,106.6798009,106.8300362,99.56451492,95.69768906,89.02315975,87.58505786,0.898666,1.73996,0.514106574,0.514082777,0.005127896,1,2,2.137244996,2.456325062,-0.319080066,0,0,0,69.98542017,0,277154215,155796396.2,1,107.0560787,0,-47.29399633,0,36.04428163,32.25820643,0,0,106.6984325,1180880.654,109.1829138,105.4422931,101.7016724,105.9953156,69.65132939,28.8059241,0.813352364,57.17496624,1
2801,2011-02-18 00:00:00,107.3861237,157.227539,157.59082,156.883362,157.59082,4440270,106.6974771,106.9268867,99.8307225,95.90013779,89.16179173,87.68798792,0.363281,0.707458,0.365257211,0.365315364,0.003645918,1,3,2.077163211,2.380492692,-0.303329481,0,0,0,71.41198226,-1,281594485,156422257.8,1,107.0458741,0,-52.6120804,0,44.75794455,36.46425918,0,0,107.0422781,1192442.678,109.0214524,105.741789,102.4621255,106.3861237,76.93971202,56.12596816,1.342690493,70.78188657,1
2802,2011-02-22 00:00:00,105.5034485,156.376678,157.036331,154.66539,154.827911,5448928,106.4983172,106.7822586,100.0681012,96.07994835,89.2968602,87.78433611,-1.548767,2.370941,-1.753182913,-1.75321697,-0.017687332,0,0,1.856234298,2.275641013,-0.419406715,0,0,0,57.2863974,0,276145557,157017896.6,1,106.6010324,0,-160.4483216,1,13.21520056,31.33914225,1,0,106.2728633,1166674.426,108.4334476,105.9609019,103.4883562,104.5034485,-30.06545192,38.84186316,-0.574077825,-16.88947047,-1
2803,2011-02-23 00:00:00,104.3503647,154.694077,155.525818,153.097519,153.135757,6274013,106.1567655,106.3998543,100.2756697,96.25688484,89.41276024,87.87711244,-1.55832,2.428299,-1.092934703,-1.092925681,-0.010989511,0,0,1.570004284,2.134513667,-0.564509383,0,0,0,50.67491915,0,269871544,157579358.1,1,105.8177967,0,-170.0282802,1,-27.69622738,10.09230591,1,1,105.311614,1135006.577,108.3478602,105.9974917,103.6471233,103.3503647,-43.35110201,1.174386031,-1.942585406,-111.6697768,-1
2804,2011-02-24 00:00:00,104.7347336,152.60994,154.177826,152.036331,153.699814,5970045,105.9287556,106.1470886,100.4979337,96.42797462,89.52858925,87.96855155,1.089874,2.141495,0.368344565,0.368337879,0.003676678,1,1,1.35852012,1.979314958,-0.620794838,0,0,0,52.63717967,0,275841589,158167727.9,1,105.223799,0,-110.0401892,1,-46.8389303,-20.43998571,1,1,105.0231738,1125617.11,108.3490276,105.9964574,103.6438872,103.7347336,-8.476684354,-27.29774609,-2.071063049,-151.7808546,1
2805,2011-02-25 00:00:00,105.7183914,153.977051,155.20076,153.785858,155.143402,4726246,105.8766338,106.029171,100.7198853,96.61142044,89.63072659,88.06519321,1.166351,1.414902,0.939189706,0.9392256,0.009348067,1,2,1.255814119,1.83461479,-0.578800671,0,0,0,57.31695262,0,280567835,158776684.1,1,105.0098975,0,-79.71899098,0,-19.92915343,-31.4881037,1,1,105.3707826,1136939.098,108.3145941,106.0546232,103.7946523,104.7183914,34.94255,-5.62841212,-2.27042291,-82.63848826,1
2806,2011-02-28 00:00:00,105.4578476,155.219879,155.822174,154.149139,154.761002,4992558,105.735175,105.9008331,100.9509016,96.77669182,89.73541824,88.16057743,-0.458877,1.673035,-0.246450802,-0.246481639,-0.00246755,0,0,1.14025106,1.695742044,-0.555490984,0,0,0,55.74579151,0,275575277,159357772.1,1,104.8381645,0,-87.75094067,1,7.496626399,-19.75715244,1,1,105.4143151,1138362.324,108.2712184,106.0994557,103.927693,104.4578476,39.45726883,21.97437816,-1.682362792,-75.26082028,-1
2807,2011-03-01 00:00:00,104.2136078,155.975143,155.975143,152.848953,152.934998,4584409,105.3377882,105.6891136,101.1592389,96.92835793,89.83482075,88.24747944,-3.040145,3.12619,-1.179845631,-1.17988639,-0.01186861,0,0,0.93746029,1.544085693,-0.606625403,0,0,0,48.85798171,0,270990868,159913161.1,1,104.5754454,0,-127.6595759,1,1.623497488,-3.603009848,1,1,104.8139614,1118839.213,108.1183241,106.142512,104.1666999,103.2136078,-6.856693084,22.51437525,-2.510777389,-111.4911057,-1
2808,2011-03-02 00:00:00,104.3373413,152.418732,154.024857,152.399612,153.116638,3569998,104.9022478,105.5145233,101.3642111,97.07557663,89.93725258,88.33777754,0.697906,1.625245,0.118730676,0.118769413,0.001186602,1,1,0.777765805,1.390821716,-0.61305591,0,0,0,49.52587309,0,274560866,160483548.2,1,104.3182998,0,-124.3589286,1,-13.25648173,-1.378785947,1,1,104.5756514,1111151.842,108.1836524,106.1052519,104.0268513,103.3373413,-5.01331131,9.195754812,-2.252067897,-164.383273,1
2809,2011-03-03 00:00:00,106.5001907,154.321228,156.787766,154.177826,156.290634,4244459,105.0446396,105.5197365,101.618799,97.24358368,90.05207344,88.43798952,1.969406,2.60994,2.072938987,2.072926915,0.02051746,1,2,0.816320613,1.275921495,-0.459600882,0,0,0,59.48584949,0,278805325,161072214.2,1,104.7113967,0,-39.23062584,0,2.916956547,-2.905342564,1,1,105.5379211,1142409.898,108.2079886,106.1227806,104.0375726,105.5001907,66.01298633,18.04766064,0.159302679,12.20692843,1
2810,2011-03-04 00:00:00,105.425293,156.214142,157.084137,153.585083,154.713196,5136592,105.1982008,105.3627342,101.8359261,97.39560936,90.1650235,88.53435736,-1.500946,3.499054,-1.00929187,-1.009297844,-0.010144198,0,0,0.751477741,1.171032744,-0.419555003,0,0,0,53.80352794,0,273668733,161632396.4,1,104.7829917,0,-80.69696741,1,18.57115937,2.743878064,1,1,105.481607,1140564.663,108.2026962,106.0971582,103.9916201,104.425293,31.17343808,30.72437103,-0.620221751,-6.438621652,-1
2811,2011-03-07 00:00:00,104.1875381,154.493301,155.812622,151.864243,152.896744,5556352,105.12003,105.0428757,102.0255731,97.53403008,90.28804825,88.62449308,-1.596557,3.948379,-1.174058698,-1.174076968,-0.011810052,0,0,0.593372796,1.055500755,-0.462127958,0,0,0,48.10509591,0,268112381,162162148.0,1,104.4721625,0,-131.6355778,1,16.14560964,12.54457519,1,1,104.8345726,1119505.745,108.262528,106.0054877,103.7484475,103.1875381,-2.10630714,31.69337242,-2.123590561,-85.82619118,-1
2812,2011-03-08 00:00:00,105.7183914,152.676865,156.242828,152.20842,155.143402,5632501,105.12003,105.06437,102.2466162,97.68439964,90.41352043,88.72280311,2.466537,4.034408,1.469324738,1.469395581,0.014586347,1,1,0.584858667,0.961372337,-0.37651367,0,0,0,54.52075772,0,273744882,162717286.4,1,104.6258503,0,-68.6327368,0,6.34490599,13.687225,1,1,105.276482,1133860.159,108.2245551,105.9721912,103.7198273,104.7183914,41.84968124,23.63893739,-1.193439289,-20.15615044,1
2813,2011-03-09 00:00:00,108.0506439,156.281067,160.344162,156.099426,158.565964,9504584,105.4904295,105.4343979,102.5214417,97.85079185,90.55377159,88.83250548,2.284897,4.244736,2.20609912,2.206063523,0.021821168,1,2,0.757571629,0.920612195,-0.163040566,0,0,0,62.18996554,0,283249466,163316949.5,1,105.5220673,0,-28.13913872,0,23.86418222,15.45156595,0,1,106.663563,1179712.337,108.412708,106.0246157,103.6365234,107.0506439,60.45660342,33.39999251,0.618813904,206.4040142,1
2814,2011-03-10 00:00:00,105.5490341,157.399612,157.428299,154.28299,154.894836,7365304,105.6812047,105.5158279,102.7414333,97.99501068,90.68128967,88.93214305,-2.504776,3.145309,-2.315219708,-2.315205551,-0.023424419,0,0,0.684696141,0.873428985,-0.188732843,0,0,0,52.0509726,0,275884162,163876985.8,1,105.7469271,0,-86.23299556,1,38.99837631,23.06915484,0,0,106.1062985,1161145.385,108.091228,105.8995979,103.7079678,104.5490341,15.10705763,39.13778076,0.043207718,26.32782306,-1
2815,2011-03-11 00:00:00,105.8161621,155.258133,156.061188,153.766724,155.286804,4467466,105.8924648,105.525605,102.956256,98.13046623,90.8142897,89.02783131,0.028671,2.294464,0.253084259,0.253054272,0.002527645,1,1,0.641106512,0.82696449,-0.185857978,0,0,0,52.93338575,0,280351628,164456462.1,1,106.1645023,0,-80.03028814,1,35.19919253,32.68725035,0,0,105.9612303,1156344.166,107.9359245,105.8307299,103.7255352,104.8161621,14.7179446,30.09386855,1.404688358,-18.45893909,1
